
> global-gardeners-app@0.1.0 dev
> next dev

▲ Next.js 16.2.1 (Turbopack)
- Local:         http://localhost:3000
- Network:       http://192.168.100.104:3000
- Environments: .env.local
✓ Ready in 7.5s
○ Compiling middleware ...

○ Compiling /feed ...
 GET /feed 200 in 108ms (next.js: 24ms, application-code: 84ms)
 GET /feed 200 in 90ms (next.js: 40ms, application-code: 51ms)
 GET /feed 200 in 147ms (next.js: 5ms, application-code: 142ms)
 GET /feed 200 in 149ms (next.js: 6ms, application-code: 143ms)
 GET /feed 200 in 148ms (next.js: 21ms, application-code: 127ms)
 GET /feed 200 in 150ms (next.js: 5ms, application-code: 145ms)
 GET /feed 200 in 150ms (next.js: 43ms, application-code: 106ms)
 GET /feed 200 in 101ms (next.js: 5ms, application-code: 96ms)
 GET /feed 200 in 124ms (next.js: 4ms, application-code: 120ms)
 GET /feed 200 in 102ms (next.js: 4ms, application-code: 98ms)
 GET /feed 200 in 102ms (next.js: 5ms, application-code: 97ms)
 GET /feed 200 in 102ms (next.js: 22ms, application-code: 80ms)
 GET /feed 200 in 121ms (next.js: 38ms, application-code: 82ms)
 GET /feed 200 in 69ms (next.js: 4ms, application-code: 65ms)
 GET /feed 200 in 82ms (next.js: 4ms, application-code: 78ms)
 GET /feed 200 in 62ms (next.js: 4ms, application-code: 58ms)
 GET /feed 200 in 40ms (next.js: 20ms, application-code: 20ms)
 GET /feed 200 in 41ms (next.js: 3ms, application-code: 38ms)
✓ Compiled in 47ms
✓ Compiled in 49ms
 GET /settings 200 in 866ms (next.js: 850ms, application-code: 16ms)
 GET /api/profile/me 200 in 2.8s (next.js: 70ms, application-code: 2.7s)
 GET /api/profile/me 200 in 1462ms (next.js: 3ms, application-code: 1459ms)
✓ Compiled in 61ms
 GET /my-garden 200 in 114ms (next.js: 78ms, application-code: 36ms)
 GET /api/profile/me 200 in 2.7s (next.js: 3ms, application-code: 2.7s)
 GET /feed 200 in 108ms (next.js: 73ms, application-code: 35ms)
 GET /api/profile/me 200 in 812ms (next.js: 2ms, application-code: 809ms)
 GET /api/auth/me 200 in 706ms (next.js: 25ms, application-code: 681ms)
 GET /api/profile/me 200 in 610ms (next.js: 3ms, application-code: 607ms)
 GET /api/auth/me 200 in 359ms (next.js: 3ms, application-code: 356ms)
 GET /api/profile/me 200 in 1142ms (next.js: 3ms, application-code: 1140ms)
 GET /api/profile/onboarding-status 200 in 1238ms (next.js: 24ms, application-code: 1213ms)
 GET /api/feed 200 in 3.1s (next.js: 71ms, application-code: 3.0s)
 GET /my-garden 200 in 22ms (next.js: 3ms, application-code: 19ms)
 GET /api/feed 200 in 1747ms (next.js: 3ms, application-code: 1744ms)
 GET /api/profile/me 200 in 1966ms (next.js: 3ms, application-code: 1963ms)
 GET /api/profile/me 200 in 1593ms (next.js: 5ms, application-code: 1588ms)
✓ Compiled in 49ms
 GET /settings 200 in 115ms (next.js: 75ms, application-code: 39ms)
 GET /api/profile/me 200 in 2.3s (next.js: 4ms, application-code: 2.3s)
 GET /notifications 200 in 61ms (next.js: 33ms, application-code: 28ms)
 GET /api/profile/me 200 in 1148ms (next.js: 2ms, application-code: 1146ms)
 GET /feed 200 in 26ms (next.js: 4ms, application-code: 21ms)
 GET /api/auth/me 200 in 480ms (next.js: 4ms, application-code: 476ms)
 GET /api/auth/me 200 in 698ms (next.js: 3ms, application-code: 695ms)
 GET /influencer-spotlight 200 in 47ms (next.js: 24ms, application-code: 22ms)
 GET /api/profile/onboarding-status 200 in 1175ms (next.js: 2ms, application-code: 1173ms)
 GET /api/profile/me 200 in 2.9s (next.js: 9ms, application-code: 2.9s)
 GET /api/profile/me 200 in 1199ms (next.js: 3ms, application-code: 1195ms)
 GET /api/feed 200 in 4.5s (next.js: 2ms, application-code: 4.5s)
 GET /guides 200 in 46ms (next.js: 24ms, application-code: 22ms)
 GET /api/profile/me 200 in 1194ms (next.js: 3ms, application-code: 1191ms)
 GET /api/profile/me 200 in 1171ms (next.js: 3ms, application-code: 1168ms)
 GET /api/profile/me 200 in 1148ms (next.js: 3ms, application-code: 1145ms)
 GET /api/profile/me 200 in 1181ms (next.js: 2ms, application-code: 1179ms)
 GET /my-garden 200 in 32ms (next.js: 3ms, application-code: 29ms)
 GET /api/profile/me 200 in 1158ms (next.js: 3ms, application-code: 1155ms)
 GET /api/profile/me 200 in 1124ms (next.js: 3ms, application-code: 1121ms)
 GET /settings 200 in 20ms (next.js: 3ms, application-code: 18ms)
✓ Compiled in 56ms
 GET /api/profile/me 200 in 1157ms (next.js: 4ms, application-code: 1153ms)
 GET /api/profile/me 200 in 1170ms (next.js: 4ms, application-code: 1166ms)
 GET /my-garden 200 in 106ms (next.js: 73ms, application-code: 33ms)
 GET /api/profile/me 200 in 1166ms (next.js: 3ms, application-code: 1163ms)
 GET /api/profile/me 200 in 1134ms (next.js: 3ms, application-code: 1130ms)
 GET /feed 200 in 25ms (next.js: 3ms, application-code: 23ms)
 GET /api/auth/me 200 in 350ms (next.js: 4ms, application-code: 347ms)
 GET /api/feed 200 in 18.5s (next.js: 3ms, application-code: 18.5s)
 GET /api/auth/me 200 in 344ms (next.js: 1912µs, application-code: 342ms)
 GET /api/profile/me 200 in 1244ms (next.js: 8ms, application-code: 1236ms)
 GET /api/profile/onboarding-status 200 in 689ms (next.js: 3ms, application-code: 686ms)
 GET /api/profile/me 200 in 1384ms (next.js: 2ms, application-code: 1381ms)
 GET /my-garden 200 in 23ms (next.js: 3ms, application-code: 20ms)
 GET /api/profile/me 200 in 1326ms (next.js: 3ms, application-code: 1323ms)
 GET /api/profile/me 200 in 1304ms (next.js: 3ms, application-code: 1302ms)
 GET /guides 200 in 17ms (next.js: 2ms, application-code: 15ms)
 GET /api/profile/me 200 in 1323ms (next.js: 2ms, application-code: 1320ms)
 GET /api/feed 200 in 6.9s (next.js: 3ms, application-code: 6.9s)
 GET /api/profile/me 200 in 1316ms (next.js: 3ms, application-code: 1313ms)
 GET /api/feed 200 in 23.0s (next.js: 3ms, application-code: 23.0s)
 GET /my-garden 200 in 25ms (next.js: 4ms, application-code: 21ms)
 GET /api/profile/me 200 in 1746ms (next.js: 3ms, application-code: 1743ms)
 GET /api/profile/me 200 in 1347ms (next.js: 3ms, application-code: 1344ms)
 GET /feed 200 in 46ms (next.js: 3ms, application-code: 42ms)
 GET /api/auth/me 200 in 467ms (next.js: 5ms, application-code: 462ms)
 GET /api/auth/me 200 in 390ms (next.js: 2ms, application-code: 388ms)
 GET /api/profile/me 200 in 1514ms (next.js: 1663µs, application-code: 1513ms)
✓ Compiled in 49ms
 GET /api/profile/onboarding-status 200 in 1574ms (next.js: 3ms, application-code: 1571ms)
 GET /api/profile/me 200 in 1924ms (next.js: 4ms, application-code: 1921ms)
 GET /guides 200 in 111ms (next.js: 71ms, application-code: 40ms)
 GET /api/feed 200 in 3.8s (next.js: 12ms, application-code: 3.8s)
 GET /api/profile/me 200 in 1327ms (next.js: 3ms, application-code: 1324ms)
 GET /api/feed 200 in 1953ms (next.js: 3ms, application-code: 1950ms)
 GET /api/profile/me 200 in 1247ms (next.js: 4ms, application-code: 1243ms)
 GET /notifications 200 in 33ms (next.js: 3ms, application-code: 30ms)
 GET /feed 200 in 25ms (next.js: 3ms, application-code: 22ms)
 GET /api/auth/me 200 in 354ms (next.js: 7ms, application-code: 347ms)
 GET /api/auth/me 200 in 405ms (next.js: 3ms, application-code: 402ms)
 GET /api/profile/me 200 in 1192ms (next.js: 4ms, application-code: 1189ms)
 GET /api/profile/onboarding-status 200 in 905ms (next.js: 2ms, application-code: 903ms)
 GET /api/feed 200 in 1880ms (next.js: 15ms, application-code: 1866ms)
 GET /api/profile/me 200 in 723ms (next.js: 3ms, application-code: 720ms)
 GET /settings 200 in 23ms (next.js: 3ms, application-code: 20ms)
 GET /api/profile/me 200 in 1189ms (next.js: 3ms, application-code: 1186ms)
 GET /api/feed 200 in 1999ms (next.js: 3ms, application-code: 1996ms)
 GET /api/profile/me 200 in 948ms (next.js: 3ms, application-code: 945ms)
 GET /profile 200 in 53ms (next.js: 27ms, application-code: 25ms)
 GET /api/profile/me 200 in 1161ms (next.js: 3ms, application-code: 1158ms)
 GET /api/feed 200 in 2.6s (next.js: 3ms, application-code: 2.6s)
 GET /api/profile/me 200 in 1899ms (next.js: 2ms, application-code: 1897ms)
 GET /api/profile/onboarding-status 200 in 3.9s (next.js: 9ms, application-code: 3.8s)
 GET /settings 200 in 21ms (next.js: 3ms, application-code: 18ms)
 GET /api/profile/onboarding-status 200 in 1688ms (next.js: 2ms, application-code: 1686ms)
 GET /api/profile/me 200 in 1583ms (next.js: 4ms, application-code: 1579ms)
 GET /api/feed 200 in 5.4s (next.js: 2ms, application-code: 5.3s)
 GET /api/profile/me 200 in 1657ms (next.js: 3ms, application-code: 1655ms)
✓ Compiled in 53ms
✓ Compiled in 44ms
 GET /profile 200 in 118ms (next.js: 77ms, application-code: 41ms)
 GET /api/profile/onboarding-status 200 in 2.0s (next.js: 18ms, application-code: 2.0s)
 GET /api/profile/onboarding-status 200 in 1675ms (next.js: 1995µs, application-code: 1673ms)
 GET /api/feed 200 in 5.0s (next.js: 14ms, application-code: 5.0s)
 GET /api/feed 200 in 1784ms (next.js: 2ms, application-code: 1781ms)
 GET /api/profile/me 200 in 8.9s (next.js: 5ms, application-code: 8.9s)
 GET /api/profile/me 200 in 2.3s (next.js: 3ms, application-code: 2.3s)
 GET /profile/edit 200 in 43ms (next.js: 23ms, application-code: 20ms)
 GET /api/profile/me 200 in 1918ms (next.js: 3ms, application-code: 1915ms)
 GET /api/profile/me 200 in 4.0s (next.js: 2ms, application-code: 4.0s)
 GET /profile 200 in 19ms (next.js: 2ms, application-code: 17ms)
 GET /api/profile/onboarding-status 200 in 1124ms (next.js: 4ms, application-code: 1120ms)
 GET /api/profile/me 200 in 1446ms (next.js: 6ms, application-code: 1440ms)
 GET /api/feed 200 in 2.1s (next.js: 1860µs, application-code: 2.1s)
 GET /settings 200 in 100ms (next.js: 68ms, application-code: 32ms)
 GET /api/profile/onboarding-status 200 in 1410ms (next.js: 1821µs, application-code: 1408ms)
 GET /api/profile/me 200 in 1371ms (next.js: 2ms, application-code: 1369ms)
✓ Compiled in 47ms
 GET /api/profile/me 200 in 4.1s (next.js: 3ms, application-code: 4.1s)
 GET /api/feed 200 in 5.3s (next.js: 3ms, application-code: 5.3s)
 GET /api/profile/me 200 in 3.8s (next.js: 3ms, application-code: 3.8s)
 GET /profile/edit 200 in 24ms (next.js: 3ms, application-code: 21ms)
 GET /api/profile/me 200 in 6.3s (next.js: 3ms, application-code: 6.3s)
 GET /api/profile/me 200 in 2.2s (next.js: 3ms, application-code: 2.2s)
 GET /profile 200 in 21ms (next.js: 3ms, application-code: 18ms)
 GET /api/profile/onboarding-status 200 in 1197ms (next.js: 10ms, application-code: 1187ms)
 GET /api/profile/onboarding-status 200 in 1072ms (next.js: 3ms, application-code: 1070ms)
 GET /api/feed 200 in 5.8s (next.js: 3ms, application-code: 5.8s)
 GET /api/feed 200 in 2.7s (next.js: 3ms, application-code: 2.7s)
 GET /api/profile/me 400 in 19.4s (next.js: 4ms, application-code: 19.4s)
 GET /api/profile/me 200 in 1665ms (next.js: 3ms, application-code: 1663ms)
 GET /profile 200 in 111ms (next.js: 4ms, application-code: 106ms)
 GET /api/profile/onboarding-status 200 in 1829ms (next.js: 15ms, application-code: 1814ms)
 GET /api/profile/me 200 in 4.1s (next.js: 7ms, application-code: 4.1s)
 GET /api/feed 200 in 6.6s (next.js: 16ms, application-code: 6.6s)
 GET /settings 200 in 103ms (next.js: 72ms, application-code: 31ms)
 GET /api/profile/me 200 in 1300ms (next.js: 7ms, application-code: 1294ms)
 GET /api/profile/me 200 in 1263ms (next.js: 3ms, application-code: 1261ms)
 GET /settings 200 in 172ms (next.js: 76ms, application-code: 96ms)
 GET /settings 200 in 46ms (next.js: 4ms, application-code: 42ms)
 GET /settings 200 in 77ms (next.js: 45ms, application-code: 31ms)
 GET /settings 200 in 80ms (next.js: 47ms, application-code: 33ms)
 GET /settings 200 in 98ms (next.js: 66ms, application-code: 31ms)
 GET /settings 200 in 92ms (next.js: 55ms, application-code: 37ms)
 GET /settings 200 in 87ms (next.js: 50ms, application-code: 37ms)
 GET /profile/edit 200 in 121ms (next.js: 84ms, application-code: 37ms)
 GET /api/profile/me 200 in 4.2s (next.js: 90ms, application-code: 4.1s)
 GET /api/profile/me 200 in 3.7s (next.js: 3ms, application-code: 3.7s)
 GET /api/profile/me 200 in 1878ms (next.js: 4ms, application-code: 1874ms)
 GET /api/profile/me 200 in 2.7s (next.js: 3ms, application-code: 2.7s)
 GET /profile 200 in 33ms (next.js: 12ms, application-code: 21ms)
 GET /api/profile/me 200 in 2.5s (next.js: 5ms, application-code: 2.5s)
 GET /api/profile/onboarding-status 200 in 2.5s (next.js: 66ms, application-code: 2.5s)
 GET /api/profile/me 200 in 1939ms (next.js: 3ms, application-code: 1936ms)
 GET /api/profile/onboarding-status 200 in 1955ms (next.js: 1626µs, application-code: 1953ms)
 GET /api/feed 200 in 6.7s (next.js: 30ms, application-code: 6.7s)
 GET /api/feed 200 in 4.1s (next.js: 3ms, application-code: 4.1s)
 GET /profile/edit 200 in 24ms (next.js: 3ms, application-code: 21ms)
 GET /api/profile/me 200 in 5.6s (next.js: 3ms, application-code: 5.6s)
 GET /api/profile/me 200 in 4.1s (next.js: 2ms, application-code: 4.1s)
 GET /api/profile/onboarding-status 200 in 2.0s (next.js: 3ms, application-code: 1997ms)
 GET /api/profile/me 200 in 2.1s (next.js: 4ms, application-code: 2.1s)
 GET /api/profile/onboarding-status 200 in 1620ms (next.js: 2ms, application-code: 1617ms)
 GET /api/profile/me 200 in 2.6s (next.js: 2ms, application-code: 2.6s)
 GET /api/feed 200 in 11.5s (next.js: 5ms, application-code: 11.5s)
 GET /profile 200 in 102ms (next.js: 4ms, application-code: 98ms)
 GET /api/feed 200 in 1530ms (next.js: 5ms, application-code: 1525ms)
 GET /profile 200 in 512ms (next.js: 296ms, application-code: 216ms)
 GET /profile 200 in 204ms (next.js: 7ms, application-code: 197ms)
 GET /profile 200 in 183ms (next.js: 6ms, application-code: 177ms)
 GET /profile 200 in 112ms (next.js: 5ms, application-code: 106ms)
 GET /profile 200 in 106ms (next.js: 4ms, application-code: 102ms)
 GET /profile 200 in 67ms (next.js: 7ms, application-code: 60ms)
 GET /profile 200 in 92ms (next.js: 4ms, application-code: 88ms)
 GET /profile 200 in 95ms (next.js: 4ms, application-code: 90ms)
 GET /profile 200 in 72ms (next.js: 4ms, application-code: 68ms)
 GET /profile 200 in 83ms (next.js: 4ms, application-code: 79ms)
 GET /profile 200 in 82ms (next.js: 4ms, application-code: 79ms)
 GET /profile 200 in 59ms (next.js: 3ms, application-code: 56ms)
 GET /profile 200 in 90ms (next.js: 4ms, application-code: 86ms)
 GET /profile 200 in 94ms (next.js: 5ms, application-code: 89ms)
 GET /profile 200 in 72ms (next.js: 4ms, application-code: 67ms)
 GET /profile 200 in 89ms (next.js: 5ms, application-code: 85ms)
 GET /profile 200 in 82ms (next.js: 5ms, application-code: 77ms)
 GET /profile 200 in 58ms (next.js: 3ms, application-code: 56ms)
 GET /profile 200 in 78ms (next.js: 3ms, application-code: 75ms)
 GET /profile 200 in 82ms (next.js: 5ms, application-code: 77ms)
 GET /profile 200 in 60ms (next.js: 3ms, application-code: 57ms)
 GET /profile 200 in 82ms (next.js: 3ms, application-code: 78ms)
 GET /profile 200 in 72ms (next.js: 3ms, application-code: 69ms)
 GET /profile 200 in 51ms (next.js: 4ms, application-code: 47ms)
 GET /profile 200 in 84ms (next.js: 3ms, application-code: 81ms)
 GET /profile 200 in 87ms (next.js: 12ms, application-code: 75ms)
 GET /profile 200 in 79ms (next.js: 25ms, application-code: 54ms)
 GET /profile 200 in 79ms (next.js: 3ms, application-code: 76ms)
 GET /profile 200 in 76ms (next.js: 4ms, application-code: 72ms)
 GET /profile 200 in 55ms (next.js: 4ms, application-code: 51ms)
 GET /profile 200 in 78ms (next.js: 4ms, application-code: 74ms)
 GET /profile 200 in 80ms (next.js: 3ms, application-code: 77ms)
 GET /profile 200 in 58ms (next.js: 4ms, application-code: 54ms)
 GET /profile 200 in 80ms (next.js: 5ms, application-code: 75ms)
 GET /profile 200 in 74ms (next.js: 4ms, application-code: 70ms)
 GET /profile 200 in 53ms (next.js: 3ms, application-code: 50ms)
 GET /profile 200 in 86ms (next.js: 3ms, application-code: 82ms)
 GET /profile 200 in 83ms (next.js: 3ms, application-code: 80ms)
 GET /profile 200 in 64ms (next.js: 17ms, application-code: 48ms)
 GET /profile 200 in 69ms (next.js: 3ms, application-code: 66ms)
 GET /profile 200 in 70ms (next.js: 3ms, application-code: 67ms)
 GET /profile 200 in 52ms (next.js: 3ms, application-code: 49ms)
 GET /profile 200 in 73ms (next.js: 3ms, application-code: 70ms)
 GET /profile 200 in 71ms (next.js: 4ms, application-code: 67ms)
 GET /profile 200 in 52ms (next.js: 3ms, application-code: 49ms)
 GET /profile 200 in 73ms (next.js: 4ms, application-code: 69ms)
 GET /profile 200 in 72ms (next.js: 4ms, application-code: 68ms)
 GET /profile 200 in 53ms (next.js: 4ms, application-code: 49ms)
 GET /profile 200 in 71ms (next.js: 4ms, application-code: 67ms)
 GET /profile 200 in 71ms (next.js: 3ms, application-code: 67ms)
 GET /profile 200 in 51ms (next.js: 3ms, application-code: 48ms)
 GET /profile 200 in 95ms (next.js: 4ms, application-code: 91ms)
 GET /profile 200 in 149ms (next.js: 3ms, application-code: 146ms)
 GET /profile 200 in 127ms (next.js: 4ms, application-code: 123ms)
 GET /api/profile/me 200 in 2.1s (next.js: 86ms, application-code: 2.1s)
 GET /profile 200 in 142ms (next.js: 5ms, application-code: 137ms)
 GET /profile 200 in 109ms (next.js: 5ms, application-code: 105ms)
 GET /profile 200 in 87ms (next.js: 4ms, application-code: 83ms)
 GET /profile 200 in 98ms (next.js: 5ms, application-code: 94ms)
 GET /profile 200 in 78ms (next.js: 3ms, application-code: 75ms)
 GET /profile 200 in 101ms (next.js: 5ms, application-code: 96ms)
 GET /profile 200 in 81ms (next.js: 4ms, application-code: 77ms)
 GET /profile 200 in 99ms (next.js: 5ms, application-code: 94ms)
 GET /profile 200 in 78ms (next.js: 5ms, application-code: 74ms)
 GET /profile 200 in 105ms (next.js: 4ms, application-code: 101ms)
 GET /profile 200 in 87ms (next.js: 4ms, application-code: 83ms)
 GET /profile 200 in 103ms (next.js: 9ms, application-code: 94ms)
 GET /profile 200 in 76ms (next.js: 5ms, application-code: 71ms)
 GET /profile 200 in 95ms (next.js: 4ms, application-code: 91ms)
 GET /profile 200 in 75ms (next.js: 3ms, application-code: 72ms)
 GET /profile 200 in 111ms (next.js: 5ms, application-code: 106ms)
 GET /profile 200 in 91ms (next.js: 3ms, application-code: 89ms)
 GET /profile 200 in 124ms (next.js: 3ms, application-code: 121ms)
 GET /profile 200 in 106ms (next.js: 4ms, application-code: 102ms)
 GET /profile 200 in 109ms (next.js: 6ms, application-code: 102ms)
 GET /profile 200 in 86ms (next.js: 3ms, application-code: 83ms)
 GET /profile 200 in 103ms (next.js: 5ms, application-code: 98ms)
 GET /profile 200 in 102ms (next.js: 25ms, application-code: 78ms)
 GET /profile 200 in 101ms (next.js: 4ms, application-code: 96ms)
 GET /profile 200 in 95ms (next.js: 3ms, application-code: 92ms)
 GET /profile 200 in 93ms (next.js: 4ms, application-code: 89ms)
 GET /profile 200 in 93ms (next.js: 22ms, application-code: 71ms)
 GET /profile 200 in 79ms (next.js: 4ms, application-code: 75ms)
 GET /profile 200 in 62ms (next.js: 3ms, application-code: 59ms)
 GET /profile 200 in 42ms (next.js: 3ms, application-code: 39ms)
 GET /settings 200 in 34ms (next.js: 13ms, application-code: 21ms)
 GET /api/profile/onboarding-status 200 in 10.8s (next.js: 216ms, application-code: 10.6s)
 GET /api/feed 200 in 11.1s (next.js: 146ms, application-code: 11.0s)
 GET /settings 200 in 105ms (next.js: 5ms, application-code: 100ms)
 GET /api/profile/me 200 in 8.6s (next.js: 2ms, application-code: 8.6s)
 GET /api/profile/me 200 in 1232ms (next.js: 4ms, application-code: 1228ms)
✓ Compiled in 42ms
 GET /profile 200 in 30ms (next.js: 4ms, application-code: 27ms)
 GET /api/profile/onboarding-status 200 in 2.4s (next.js: 5ms, application-code: 2.4s)
 GET /api/profile/me 200 in 3.0s (next.js: 7ms, application-code: 2.9s)
 GET /api/profile/onboarding-status 200 in 1306ms (next.js: 2ms, application-code: 1304ms)
 GET /api/feed 200 in 4.2s (next.js: 17ms, application-code: 4.2s)
 GET /api/profile/me 200 in 1431ms (next.js: 2ms, application-code: 1429ms)
 GET /api/feed 200 in 2.5s (next.js: 4ms, application-code: 2.5s)
✓ Compiled in 53ms
 GET /settings 200 in 94ms (next.js: 67ms, application-code: 27ms)
 GET /api/profile/me 200 in 1620ms (next.js: 3ms, application-code: 1617ms)
 GET /settings/experience 200 in 685ms (next.js: 666ms, application-code: 18ms)
 GET /api/profile/me 200 in 2.7s (next.js: 3ms, application-code: 2.7s)
 GET /settings 200 in 19ms (next.js: 3ms, application-code: 16ms)
 GET /api/profile/me 200 in 1640ms (next.js: 4ms, application-code: 1637ms)
 GET /settings/experience 200 in 20ms (next.js: 2ms, application-code: 18ms)
 GET /api/profile/me 200 in 1411ms (next.js: 3ms, application-code: 1408ms)
 GET /settings 200 in 16ms (next.js: 2ms, application-code: 14ms)
 GET /api/profile/me 200 in 1468ms (next.js: 3ms, application-code: 1465ms)
 GET /api/profile/me 200 in 1469ms (next.js: 2ms, application-code: 1467ms)
 GET /profile/edit 200 in 36ms (next.js: 11ms, application-code: 25ms)
 GET /api/profile/me 200 in 1356ms (next.js: 3ms, application-code: 1352ms)
 GET /api/profile/me 200 in 1336ms (next.js: 3ms, application-code: 1333ms)
 GET /api/profile/me 200 in 1510ms (next.js: 2ms, application-code: 1508ms)
 GET /api/profile/me 200 in 1273ms (next.js: 2ms, application-code: 1271ms)
 GET /settings/experience 200 in 20ms (next.js: 2ms, application-code: 17ms)
✓ Compiled in 44ms
 GET /settings/experience 200 in 212ms (next.js: 80ms, application-code: 132ms)
✓ Compiled in 92ms
✓ Compiled in 97ms
 GET /settings 200 in 23ms (next.js: 3ms, application-code: 19ms)
 GET /api/profile/me 200 in 2.2s (next.js: 5ms, application-code: 2.2s)
 GET /api/profile/me 200 in 1779ms (next.js: 2ms, application-code: 1777ms)
 GET /settings/experience 200 in 88ms (next.js: 61ms, application-code: 26ms)
 GET /interests 200 in 50ms (next.js: 28ms, application-code: 22ms)
 GET /api/profile/onboarding-status 200 in 1104ms (next.js: 3ms, application-code: 1101ms)
 GET /api/profile/interests 200 in 483ms (next.js: 24ms, application-code: 459ms)
 GET /api/profile/onboarding-status 200 in 938ms (next.js: 2ms, application-code: 936ms)
 GET /feed 200 in 88ms (next.js: 63ms, application-code: 25ms)
 GET /api/auth/me 200 in 890ms (next.js: 26ms, application-code: 864ms)
 GET /api/auth/me 200 in 394ms (next.js: 3ms, application-code: 391ms)
 GET /api/profile/me 200 in 1352ms (next.js: 7ms, application-code: 1345ms)
 GET /api/feed 200 in 2.4s (next.js: 3ms, application-code: 2.4s)
 GET /api/profile/onboarding-status 200 in 1147ms (next.js: 2ms, application-code: 1145ms)
 GET /api/profile/me 200 in 1485ms (next.js: 2ms, application-code: 1483ms)
 GET /api/feed 200 in 3.7s (next.js: 3ms, application-code: 3.7s)
 GET /settings 200 in 20ms (next.js: 3ms, application-code: 17ms)
 GET /settings/experience 200 in 20ms (next.js: 3ms, application-code: 17ms)
 GET /api/profile/me 200 in 1603ms (next.js: 2ms, application-code: 1601ms)
 GET /api/profile/me 200 in 3.5s (next.js: 2ms, application-code: 3.5s)
 GET /settings/experience 200 in 727ms (next.js: 520ms, application-code: 208ms)
 GET /settings/experience 200 in 163ms (next.js: 4ms, application-code: 159ms)
 GET /settings/experience 200 in 120ms (next.js: 6ms, application-code: 114ms)
 GET /settings/experience 200 in 150ms (next.js: 36ms, application-code: 113ms)
 GET /settings/experience 200 in 150ms (next.js: 55ms, application-code: 94ms)
 GET /settings/experience 200 in 154ms (next.js: 80ms, application-code: 75ms)
✓ Compiled in 1046ms
 GET /settings/experience 200 in 161ms (next.js: 6ms, application-code: 155ms)
 GET /settings/experience 200 in 124ms (next.js: 5ms, application-code: 119ms)
 GET /settings/experience 200 in 101ms (next.js: 6ms, application-code: 95ms)
 GET /settings/experience 200 in 124ms (next.js: 43ms, application-code: 81ms)
 GET /settings/experience 200 in 125ms (next.js: 25ms, application-code: 101ms)
 GET /settings/experience 200 in 107ms (next.js: 44ms, application-code: 63ms)
 GET /settings/experience 200 in 155ms (next.js: 5ms, application-code: 150ms)
 GET /settings/experience 200 in 129ms (next.js: 7ms, application-code: 121ms)
 GET /settings/experience 200 in 126ms (next.js: 26ms, application-code: 100ms)
 GET /settings/experience 200 in 105ms (next.js: 26ms, application-code: 79ms)
 GET /settings/experience 200 in 106ms (next.js: 26ms, application-code: 80ms)
 GET /settings/experience 200 in 86ms (next.js: 28ms, application-code: 58ms)
 GET /settings/experience 200 in 149ms (next.js: 5ms, application-code: 144ms)
 GET /settings/experience 200 in 124ms (next.js: 5ms, application-code: 119ms)
 GET /settings/experience 200 in 124ms (next.js: 25ms, application-code: 99ms)
 GET /settings/experience 200 in 125ms (next.js: 46ms, application-code: 79ms)
 GET /settings/experience 200 in 59ms (next.js: 5ms, application-code: 54ms)
 GET /settings/experience 200 in 58ms (next.js: 23ms, application-code: 36ms)
 GET /settings/experience 200 in 168ms (next.js: 70ms, application-code: 98ms)
 GET /settings/experience 200 in 168ms (next.js: 9ms, application-code: 159ms)
 GET /settings/experience 200 in 163ms (next.js: 137ms, application-code: 25ms)
 GET /settings/experience 200 in 175ms (next.js: 106ms, application-code: 70ms)
 GET /settings/experience 200 in 169ms (next.js: 119ms, application-code: 50ms)
 GET /settings/experience 200 in 167ms (next.js: 35ms, application-code: 132ms)
 GET /settings/experience 200 in 155ms (next.js: 5ms, application-code: 150ms)
 GET /settings/experience 200 in 155ms (next.js: 27ms, application-code: 128ms)
 GET /settings/experience 200 in 155ms (next.js: 94ms, application-code: 61ms)
 GET /settings/experience 200 in 155ms (next.js: 112ms, application-code: 43ms)
 GET /settings/experience 200 in 157ms (next.js: 48ms, application-code: 109ms)
 GET /settings/experience 200 in 156ms (next.js: 130ms, application-code: 26ms)
 GET /settings/experience 200 in 136ms (next.js: 5ms, application-code: 131ms)
 GET /settings/experience 200 in 136ms (next.js: 28ms, application-code: 108ms)
 GET /settings/experience 200 in 136ms (next.js: 69ms, application-code: 67ms)
 GET /settings/experience 200 in 136ms (next.js: 89ms, application-code: 48ms)
 GET /settings/experience 200 in 138ms (next.js: 45ms, application-code: 93ms)
 GET /settings/experience 200 in 138ms (next.js: 107ms, application-code: 31ms)
 GET /settings/experience 200 in 129ms (next.js: 5ms, application-code: 124ms)
 GET /settings/experience 200 in 129ms (next.js: 27ms, application-code: 103ms)
 GET /settings/experience 200 in 129ms (next.js: 45ms, application-code: 84ms)
 GET /settings/experience 200 in 129ms (next.js: 85ms, application-code: 44ms)
 GET /settings/experience 200 in 131ms (next.js: 66ms, application-code: 65ms)
 GET /settings/experience 200 in 50ms (next.js: 23ms, application-code: 27ms)
 GET /settings/experience 200 in 140ms (next.js: 30ms, application-code: 111ms)
 GET /settings/experience 200 in 142ms (next.js: 5ms, application-code: 137ms)
 GET /settings/experience 200 in 141ms (next.js: 50ms, application-code: 91ms)
 GET /settings/experience 200 in 141ms (next.js: 68ms, application-code: 74ms)
 GET /settings/experience 200 in 97ms (next.js: 49ms, application-code: 48ms)
 GET /settings/experience 200 in 53ms (next.js: 22ms, application-code: 31ms)
